0000003127,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",3/25/2016,"Time",2:13:59 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:46:04,   2764738,        310,        120,        580,      55420,      15460,       2260,        760,         70,       5820,
00:46:05,   2765801,        380,        110,        530,      56630,      16300,       2260,        770,        130,       5820,
00:46:06,   2766865,        350,        130,        440,      56680,      16680,       1880,        830,        180,       6500,
00:46:07,   2767928,        320,         40,        530,      55140,      16280,       2250,        720,        100,       6220,
00:46:08,   2768991,        530,         80,        670,      57150,      16090,       2000,        800,         90,       6020,
00:46:10,   2770055,        280,        200,        680,      56380,      16050,       2360,        810,        160,       6770,
00:46:11,   2771118,        310,        230,        470,      56450,      16220,       2040,        970,         70,       6440,
00:46:12,   2772181,        340,        120,        570,      54850,      16810,       2130,        530,        140,       6620,
00:46:13,   2773245,        390,        200,        640,      56720,      16360,       1940,        710,        170,       6270,
00:46:14,   2774308,        520,        170,        610,      55800,      16960,       2000,        860,        110,       5910,
00:46:15,   2775371,        360,        150,        630,      55520,      17580,       1990,        830,        120,       6050,
00:46:16,   2776435,        380,        210,        570,      57130,      16600,       2340,        660,        160,       5740,
00:46:17,   2777498,        210,         70,        550,      53300,      16360,       2030,        680,        150,       6330,
00:46:18,   2778561,        290,        220,        550,      56000,      16710,       2070,        920,        120,       6050,
00:46:19,   2779625,        350,        280,        600,      55230,      17210,       1890,        810,        100,       6240,
00:46:20,   2780688,        280,        180,        620,      54600,      15980,       1980,        760,        100,       6160,
00:46:21,   2781751,        350,        120,        670,      54760,      16300,       2240,        550,         90,       6010,
00:46:22,   2782815,        300,        150,        490,      55900,      16950,       2000,        780,        110,       6110,
00:46:23,   2783878,        250,        150,        540,      54310,      16500,       2100,        780,        160,       6090,
00:46:24,   2784941,        320,        130,        600,      56290,      16850,       1760,        790,        160,       6280,
00:46:26,   2786005,        340,        220,        510,      56240,      16280,       2380,        680,        200,       6220,
00:46:27,   2787068,        430,        100,        550,      54940,      16360,       1970,        670,        130,       6260,
00:46:28,   2788131,        360,        130,        610,      54360,      16300,       1920,        700,         80,       5900,
00:46:29,   2789195,        320,        260,        570,      55550,      16550,       2100,       1010,         90,       6270,
00:46:30,   2790258,        380,        110,        560,      55890,      16400,       2320,        790,         80,       5880,
00:46:31,   2791321,        390,        150,        510,      56890,      16160,       1770,        750,         70,       6210,
00:46:32,   2792385,        260,        120,        560,      56530,      16800,       1690,        560,        100,       6430,
00:46:33,   2793448,        320,        160,        520,      56660,      16940,       2370,        730,         70,       5840,
00:46:34,   2794511,        310,        160,        470,      55610,      17030,       1960,        660,        170,       6050,
00:46:35,   2795575,        380,        100,        670,      53240,      16320,       2120,        760,        190,       5740,
00:46:36,   2796638,        360,        130,        730,      55770,      16230,       2070,        860,         30,       5530,
00:46:37,   2797701,        400,        130,        560,      54440,      16130,       2270,        780,        200,       5820,
00:46:38,   2798765,        280,        210,        880,      54850,      16450,       1970,        660,        150,       6260,
00:46:39,   2799828,        420,        160,        600,      56360,      17110,       1750,        790,        170,       5960,
00:46:40,   2800891,        270,        140,        690,      55890,      16940,       2250,        700,         80,       6100,
00:46:41,   2801955,        390,        200,        510,      54790,      16360,       1520,        810,        130,       5950,
00:46:43,   2803018,        450,         90,        610,      54520,      16140,       2100,        570,        150,       6070,
00:46:44,   2804081,        360,        100,        650,      54410,      17090,       2290,        720,        150,       6210,
00:46:45,   2805145,        300,        170,        560,      54960,      16210,       1990,        820,         80,       6600,
00:46:46,   2806208,        370,        160,        540,      55940,      15900,       2200,        580,         60,       5960,
00:46:47,   2807271,        270,        100,        550,      53700,      16760,       1860,        840,        110,       6100,
00:46:48,   2808335,        280,        170,        620,      53920,      15900,       2160,        640,        180,       6140,
00:46:49,   2809398,        340,        180,        650,      56370,      16190,       1810,        790,        140,       6360,
00:46:50,   2810461,        410,        160,        480,      57050,      16340,       2120,        860,        240,       6560,
00:46:51,   2811525,        430,        160,        720,      56140,      16020,       2110,        690,        200,       5730,
00:46:52,   2812588,        390,        200,        650,      57980,      16050,       2260,        830,         80,       6200,
00:46:53,   2813651,        310,        180,        560,      55360,      15800,       1890,        940,        130,       5780,
00:46:54,   2814715,        350,        190,        610,      55240,      16770,       1860,        940,        240,       6550,
00:46:55,   2815778,        410,        100,        580,      55670,      15510,       2280,        820,        100,       6180,
00:46:56,   2816841,        380,        160,        620,      56770,      16100,       2030,        830,         90,       6030,
00:46:57,   2817905,        380,        140,        470,      55240,      15750,       1680,        730,        220,       5770,
00:46:58,   2818968,        230,        250,        410,      56210,      16160,       2180,        730,        150,       5750,
00:47:00,   2820031,        340,        150,        330,      54970,      16240,       2300,        910,        140,       5800,
00:47:01,   2821095,        370,        150,        550,      55460,      16610,       2090,        810,        130,       6660,
00:47:02,   2822158,        430,        140,        600,      55330,      17100,       2360,        850,         70,       6330,
00:47:03,   2823221,        340,        190,        440,      56620,      16020,       1930,        960,        140,       6300,
00:47:04,   2824285,        350,        130,        570,      55510,      15750,       1950,        810,        140,       6050,
00:47:05,   2825348,        330,        140,        620,      54640,      17090,       2220,        710,        160,       6050,
00:47:06,   2826411,        350,        130,        660,      55410,      16140,       2030,        730,        200,       6020,
00:47:07,   2827475,        280,        150,        460,      54280,      15820,       1630,        720,        120,       6030,
00:47:08,   2828538,        450,        140,        530,      58560,      16210,       2240,        630,        130,       6710,
00:47:09,   2829601,        290,        180,        620,      56110,      15760,       2160,       1020,        160,       5820,
00:47:10,   2830665,        370,        180,        710,      55280,      15800,       2030,        730,        130,       6270,
00:47:11,   2831728,        400,        110,        670,      54670,      16530,       1950,        840,        120,       5580,
00:47:12,   2832791,        260,        120,        510,      55590,      16420,       2130,        770,        260,       6290,
00:47:13,   2833855,        380,         90,        570,      54840,      16520,       1870,        800,        130,       5560,
00:47:14,   2834918,        280,        160,        630,      56460,      16910,       2080,        630,         60,       6700,
00:47:15,   2835981,        360,        120,        620,      55700,      15810,       1980,        730,        130,       6620,
00:47:17,   2837045,        430,        150,        520,      55580,      16950,       1870,        650,         90,       5910,
00:47:18,   2838108,        220,        180,        410,      54340,      15650,       1930,        640,        210,       6070,
00:47:19,   2839171,        300,         80,        680,      54930,      16520,       1860,        430,        170,       6030,
00:47:20,   2840235,        450,        150,        420,      54170,      16410,       2060,        710,         70,       5780,
00:47:21,   2841298,        330,        160,        530,      55910,      16770,       2080,        810,        140,       6200,
00:47:22,   2842361,        290,        160,        480,      55680,      16200,       2100,        780,        140,       6140,
00:47:23,   2843425,        350,        140,        530,      55340,      16410,       1920,        790,         90,       6530,
00:47:24,   2844488,        340,        180,        590,      55630,      17130,       2300,        520,         90,       6070,
00:47:25,   2845551,        360,        160,        480,      54950,      16910,       2260,        650,        110,       5450,
00:47:26,   2846615,        430,        260,        580,      55710,      16090,       1960,        660,         90,       6030,
00:47:27,   2847678,        260,        170,        630,      56850,      16540,       1890,        660,        180,       6440,
00:47:28,   2848741,        320,        190,        600,      56500,      16170,       2060,        880,        140,       7000,
00:47:29,   2849805,        380,        150,        430,      56620,      16150,       2130,        910,         90,       6630,
00:47:30,   2850868,        250,        180,        470,      54650,      17170,       2140,        660,         70,       5580,
00:47:31,   2851931,        460,        200,        540,      55700,      16990,       1780,        750,        130,       5960,
00:47:32,   2852995,        370,        130,        530,      54810,      17590,       2130,        750,        190,       6180,
00:47:34,   2854058,        370,        140,        580,      55800,      15640,       2080,        640,         40,       5960,
00:47:35,   2855121,        340,        110,        590,      55480,      16670,       1670,        630,        150,       5760,
00:47:36,   2856185,        290,        120,        490,      55690,      16620,       2420,        840,        170,       6530,
00:47:37,   2857248,        460,        140,        660,      56440,      16050,       1930,        560,        200,       6440,
00:47:38,   2858311,        330,         80,        580,      55660,      15630,       2110,        690,         80,       6510,
00:47:39,   2859375,        420,        100,        560,      54770,      16630,       1850,        890,        110,       6280,
00:47:40,   2860438,        260,        100,        570,      55480,      16180,       1930,        760,        100,       6440,
00:47:41,   2861501,        330,        110,        540,      55670,      16910,       1960,        860,        120,       6640,
00:47:42,   2862565,        360,         90,        580,      55150,      16360,       2020,        750,        230,       6160,
00:47:43,   2863628,        330,        110,        560,      54830,      15880,       1770,        760,         90,       6310,
00:47:44,   2864691,        320,         90,        540,      54440,      15750,       1710,        900,        190,       6460,
00:47:45,   2865755,        340,        120,        520,      54540,      16050,       1930,        550,        120,       6410,
00:47:46,   2866818,        470,        160,        580,      54250,      16410,       1860,        520,        160,       6280,
00:47:47,   2867881,        340,        120,        450,      54720,      17050,       2140,        790,        100,       6500,
00:47:48,   2868945,        280,        120,        450,      55820,      16940,       2230,        660,        150,       5600,
00:47:50,   2870008,        210,        100,        600,      55420,      15720,       1960,        670,        160,       6180,
00:47:51,   2871071,        320,        140,        460,      54670,      16160,       1970,        630,        110,       6240,
00:47:52,   2872135,        370,        150,        630,      54690,      17200,       2050,        680,        210,       5490,
00:47:53,   2873198,        360,        260,        370,      54540,      16950,       1950,        840,        110,       6640,
00:47:54,   2874261,        260,        100,        570,      55810,      15720,       2040,        730,        150,       6550,
00:47:55,   2875325,        310,        140,        610,      55020,      15970,       2390,        570,        150,       6130,
00:47:56,   2876388,        390,         90,        440,      57110,      16360,       2120,        680,        130,       6510,
00:47:57,   2877451,        410,        150,        370,      54840,      16540,       2260,        760,        250,       6190,
00:47:58,   2878515,        450,        210,        500,      55830,      16790,       1990,        820,        200,       6470,
00:47:59,   2879578,        310,        260,        570,      53640,      16670,       1870,        680,         30,       6260,
00:48:00,   2880641,        430,        150,        520,      53680,      16630,       1930,        790,         70,       6590,
00:48:01,   2881705,        330,        140,        530,      55960,      16450,       2230,        750,        170,       6580,
00:48:02,   2882768,        230,        180,        460,      56180,      16640,       2170,        640,         80,       5980,
00:48:03,   2883831,        310,        170,        550,      54630,      16160,       1930,        810,        170,       6490,
00:48:04,   2884895,        460,        110,        540,      55890,      15920,       2030,        660,         90,       6310,
00:48:05,   2885958,        320,        100,        510,      56110,      16310,       1940,        840,        100,       5760,
00:48:07,   2887021,        340,        120,        460,      55090,      16600,       2000,        820,        130,       5990,
00:48:08,   2888085,        310,         90,        430,      54290,      16370,       2150,        800,        120,       5960,
00:48:09,   2889148,        380,        160,        350,      54780,      16330,       2050,        780,        150,       6060,
00:48:10,   2890211,        440,        140,        570,      53990,      15860,       2430,        820,        120,       5830,
00:48:11,   2891275,        380,        120,        600,      55310,      15010,       2170,        760,        150,       6130,
00:48:12,   2892338,        340,        100,        710,      55980,      16130,       2040,        780,        180,       6540,
00:48:13,   2893401,        270,        120,        590,      55160,      15520,       1950,        780,         10,       6550,
00:48:14,   2894465,        360,        190,        690,      54990,      15930,       1960,        830,        180,       5750,
00:48:15,   2895528,        330,        130,        450,      55790,      15630,       2020,        760,        140,       6130,
00:48:16,   2896591,        410,        210,        520,      53630,      17330,       2190,        780,        180,       5590,
00:48:17,   2897655,        430,         60,        470,      55960,      16020,       1720,        720,        110,       5920,
00:48:18,   2898718,        460,        130,        420,      54500,      16600,       1920,        840,        130,       6540,
00:48:19,   2899781,        360,        200,        660,      54160,      16160,       2030,        710,        100,       6500,
00:48:20,   2900845,        420,        110,        510,      53840,      16660,       1920,        770,        200,       6000,
00:48:21,   2901908,        380,        110,        430,      54240,      17470,       2100,        660,        210,       6190,
00:48:22,   2902971,        310,        110,        660,      53330,      16660,       2280,        840,        180,       6070,
00:48:24,   2904035,        320,        210,        680,      53980,      16660,       1820,        880,        150,       5730,
00:48:25,   2905098,        320,        150,        580,      55300,      17550,       2040,        550,        130,       5880,
00:48:26,   2906161,        530,         30,        420,      55670,      16140,       1990,        520,        110,       6730,
00:48:27,   2907225,        350,        210,        610,      55290,      16370,       1930,        650,         60,       5500,
00:48:28,   2908288,        380,        130,        470,      54310,      17460,       1820,        930,         70,       6610,
00:48:29,   2909351,        390,        130,        600,      55250,      16100,       1690,        860,         90,       5530,
00:48:30,   2910415,        280,         90,        580,      54460,      16080,       2060,        800,        220,       5970,
00:48:31,   2911478,        230,        150,        450,      51790,      16290,       2150,        740,        160,       6230,
00:48:32,   2912541,        330,        180,        560,      52360,      16810,       2030,        860,        170,       6300,
00:48:33,   2913605,        410,        110,        610,      54740,      16480,       1970,        860,        210,       6630,
00:48:34,   2914668,        370,        140,        450,      54990,      16590,       1940,        760,        130,       5590,
00:48:35,   2915731,        430,        180,        510,      54470,      16100,       1760,        610,        170,       5790,
00:48:36,   2916795,        330,        160,        700,      54940,      16040,       1890,        750,        130,       6610,
00:48:37,   2917858,        320,        220,        450,      55360,      16850,       2230,        820,         40,       6430,
00:48:38,   2918921,        440,        200,        510,      55100,      16640,       1880,        700,        150,       6520,
00:48:39,   2919985,        260,        210,        540,      52850,      16160,       1980,        720,        110,       6260,
00:48:41,   2921048,        350,         70,        530,      55520,      16780,       1740,        780,        150,       5970,
00:48:42,   2922111,        370,        110,        480,      55000,      16710,       1850,        810,        210,       6360,
00:48:43,   2923175,        370,        150,        520,      54340,      17310,       2000,        660,        160,       6500,
00:48:44,   2924238,        310,        190,        660,      54660,      16690,       1820,        630,        170,       6110,
00:48:45,   2925301,        330,        140,        630,      55860,      16830,       2110,        860,         80,       6050,
00:48:46,   2926365,        260,        160,        400,      54580,      15840,       2170,        670,        110,       5640,
00:48:47,   2927428,        400,        220,        690,      53370,      15720,       1970,        840,        120,       6120,
00:48:48,   2928491,        290,         90,        570,      54470,      16600,       1780,        670,         90,       5860,
00:48:49,   2929555,        310,         80,        590,      56550,      16620,       1940,        700,        170,       6710,
00:48:50,   2930618,        340,        160,        610,      54720,      16960,       1890,        790,         80,       6280,
00:48:51,   2931681,        490,        300,        570,      55240,      17270,       1780,        710,        140,       6020,
00:48:52,   2932745,        410,        170,        470,      55250,      16980,       2030,        700,        170,       6610,
00:48:53,   2933808,        330,        130,        640,      55890,      16660,       1640,        700,         60,       6320,
00:48:54,   2934871,        360,        190,        490,      55490,      15560,       2080,        700,        110,       6510,
00:48:55,   2935935,        370,        160,        410,      53240,      15690,       1730,        700,        120,       6360,
00:48:56,   2936998,        440,        170,        530,      53470,      15870,       1980,        700,         40,       6070,
00:48:58,   2938061,        400,        170,        510,      55630,      16580,       1730,        760,        200,       6130,
00:48:59,   2939125,        300,        160,        460,      54000,      16870,       2070,        660,        140,       6550,
00:49:00,   2940188,        330,        150,        650,      54620,      16380,       1860,        710,         50,       6180,
00:49:01,   2941251,        330,        180,        660,      53510,      15930,       2420,        760,        160,       6530,
00:49:02,   2942315,        310,        110,        680,      53850,      16330,       1860,        700,        210,       5980,
00:49:03,   2943378,        370,        210,        430,      55120,      16470,       2000,        900,        160,       6320,
00:49:04,   2944441,        280,        130,        370,      54350,      16570,       2000,        650,        120,       5990,
00:49:05,   2945505,        390,         80,        540,      55180,      16910,       2020,        600,        160,       6130,
00:49:06,   2946568,        380,        140,        520,      54740,      15990,       2000,        740,        230,       5530,
00:49:07,   2947631,        340,        110,        690,      53940,      15570,       1850,        980,        130,       5940,
00:49:08,   2948695,        400,        160,        750,      55810,      17020,       2130,        780,        110,       6260,
00:49:09,   2949758,        290,        140,        610,      56580,      16750,       2050,        840,        170,       6410,
00:49:10,   2950821,        260,        190,        940,      54400,      16090,       1950,        630,        200,       6090,
00:49:11,   2951885,        310,        120,        590,      54390,      16730,       2130,        810,        160,       6190,
00:49:12,   2952948,        380,        170,        630,      54150,      15160,       1700,        600,         60,       6160,
00:49:14,   2954011,        320,        140,        530,      54180,      16540,       2010,        640,         50,       6130,
00:49:15,   2955075,        300,        170,        630,      55250,      16840,       2080,        860,         80,       6270,
00:49:16,   2956138,        320,        150,        570,      53960,      16220,       1740,        770,        100,       6000,
00:49:17,   2957201,        460,        130,        530,      53840,      16190,       2210,        770,        120,       6240,
00:49:18,   2958265,        310,        120,        540,      53920,      15960,       2210,        740,        240,       6130,
00:49:19,   2959328,        420,        160,        510,      54940,      16280,       1710,        810,         80,       5840,
00:49:20,   2960391,        280,        100,        680,      55070,      15420,       1880,        550,        130,       6330,
00:49:21,   2961455,        310,         60,        590,      55440,      15760,       1810,        710,        160,       5590,
00:49:22,   2962518,        300,        240,        670,      54470,      16910,       2430,        900,        160,       6080,
00:49:23,   2963581,        430,        180,        530,      55830,      16160,       1970,        960,         90,       6820,
00:49:24,   2964645,        390,        190,        520,      52260,      16210,       2030,        870,        200,       6170,
00:49:25,   2965708,        420,        170,        720,      53260,      16850,       2040,        810,        140,       6230,
00:49:26,   2966771,        400,        180,        570,      53360,      16170,       1800,        640,        100,       5750,
00:49:27,   2967835,        470,        130,        370,      55250,      16510,       2080,        650,        130,       5940,
00:49:28,   2968898,        240,        150,        530,      54370,      17320,       2100,        860,         90,       6300,
00:49:29,   2969961,        380,        170,        570,      53750,      16290,       1840,        660,        150,       6310,
00:49:31,   2971025,        260,        130,        580,      53990,      15930,       2040,        780,        230,       5740,
00:49:32,   2972088,        340,        200,        510,      54410,      17220,       1980,        790,        200,       5980,
00:49:33,   2973151,        240,        140,        560,      54760,      15650,       2140,        760,         90,       7000,
00:49:34,   2974215,        320,        110,        800,      55720,      16100,       2140,        770,        120,       6900,
00:49:35,   2975278,        310,        110,        530,      54890,      16100,       1860,        930,         80,       5950,
00:49:36,   2976341,        340,         90,        630,      55750,      16070,       2190,        750,         90,       6750,
00:49:37,   2977405,        340,         50,        500,      53270,      17540,       1900,        720,        100,       5720,
00:49:38,   2978468,        340,        110,        490,      53350,      16100,       2030,        880,        130,       6710,
00:49:39,   2979531,        390,        100,        520,      53460,      16140,       2180,        770,         80,       6070,
00:49:40,   2980595,        370,        160,        490,      53340,      16230,       1810,        830,        140,       6400,
00:49:41,   2981658,        400,        140,        570,      53740,      16990,       2090,        770,        110,       5820,
00:49:42,   2982721,        260,        160,        580,      56740,      16050,       2340,        660,        230,       6230,
00:49:43,   2983785,        350,        100,        480,      54500,      16200,       2080,        490,        130,       5750,
00:49:44,   2984848,        360,        140,        510,      54890,      16380,       1920,        700,        100,       6870,
00:49:45,   2985911,        380,        280,        460,      54620,      17500,       2250,        710,        130,       5700,
00:49:46,   2986975,        320,         90,        530,      53810,      16090,       2260,        640,        150,       5950,
00:49:48,   2988038,        340,        180,        600,      54560,      15660,       1950,        640,        130,       6580,
00:49:49,   2989101,        450,        250,        640,      53920,      16710,       1820,        660,        120,       6660,
00:49:50,   2990165,        410,        150,        680,      55590,      17150,       1670,        880,        200,       6440,
00:49:51,   2991228,        440,        220,        560,      53410,      15650,       1910,        760,        160,       6620,
00:49:52,   2992291,        350,        140,        520,      55740,      16260,       1980,        790,        100,       6300,
00:49:53,   2993355,        370,        200,        430,      53820,      16660,       1680,        790,        110,       6050,
00:49:54,   2994418,        290,        150,        540,      54560,      16370,       2190,        650,        230,       5940,
00:49:55,   2995481,        330,        110,        720,      54060,      16460,       2030,        680,        110,       5850,
00:49:56,   2996545,        350,        160,        600,      55260,      15590,       1710,        700,        180,       5500,
00:49:57,   2997608,        360,        120,        420,      55030,      16440,       1770,        900,        100,       6000,
00:49:58,   2998671,        370,        140,        580,      55520,      16490,       1660,        900,         90,       5760,
00:49:59,   2999735,        280,        290,        540,      53800,      16690,       2190,        780,         70,       5870,
00:50:00,   3000798,        370,        190,        470,      51890,      17480,       2220,        920,        150,       5980,
00:50:01,   3001861,        190,        100,        630,      54860,      17300,       1920,        910,         60,       5910,
00:50:02,   3002925,        580,        140,        750,      55070,      15740,       2310,        780,        190,       6170,
00:50:03,   3003988,        260,        140,        550,      54570,      17420,       1880,        740,        140,       6150,
00:50:05,   3005051,        400,        180,        500,      53080,      16640,       1910,        650,        120,       5720,
00:50:06,   3006115,        350,        150,        370,      54930,      16370,       1830,        760,        110,       6590,
00:50:07,   3007178,        410,        180,        580,      55080,      16050,       2170,        730,        150,       6380,
00:50:08,   3008241,        300,        160,        470,      53860,      15870,       1860,        670,         20,       6310,
00:50:09,   3009305,        240,        150,        620,      54870,      16420,       1680,        660,        200,       5960,
00:50:10,   3010368,        330,        170,        680,      54620,      16210,       2280,        840,        130,       6080,
00:50:11,   3011431,        440,        220,        540,      53370,      16490,       2000,        600,        140,       6330,
00:50:12,   3012495,        320,        160,        740,      55210,      17030,       2000,        630,        130,       6530,
00:50:13,   3013558,        510,         90,        480,      54300,      15760,       1870,        920,        100,       5960,
00:50:14,   3014621,        280,        180,        540,      54430,      16210,       1700,        680,        280,       6220,
00:50:15,   3015685,        310,        180,        520,      53970,      15840,       2150,        740,        110,       5400,
00:50:16,   3016748,        460,        150,        610,      54390,      16870,       2060,        700,         80,       5970,
00:50:17,   3017811,        320,        120,        670,      55210,      16460,       1850,        760,         80,       6540,
00:50:18,   3018875,        380,        140,        550,      54090,      16380,       1850,        830,        160,       6470,
00:50:19,   3019938,        330,        240,        630,      54290,      15710,       2000,        640,         80,       5970,
00:50:21,   3021001,        280,        120,        690,      54790,      16240,       1770,        640,        100,       6310,
00:50:22,   3022065,        380,        180,        580,      53340,      16490,       2100,        650,        220,       5990,
00:50:23,   3023128,        230,        120,        400,      54130,      16180,       1920,        760,         30,       6130,
00:50:24,   3024191,        530,        110,        580,      53410,      17180,       1990,        780,        150,       6590,
00:50:25,   3025255,        380,         90,        580,      54520,      16520,       1890,        770,        200,       6400,
00:50:26,   3026318,        380,        150,        530,      53370,      15820,       1750,        770,        120,       6110,
00:50:27,   3027381,        360,        220,        640,      55910,      16360,       1900,        840,         90,       6380,
00:50:28,   3028445,        270,        110,        780,      54710,      16390,       1860,        830,        180,       6250,
00:50:29,   3029508,        290,        230,        540,      53170,      16540,       2210,        820,         80,       5890,
00:50:30,   3030571,        330,        170,        520,      53910,      16150,       2120,        890,         60,       6010,
00:50:31,   3031635,        260,         80,        460,      55400,      16690,       2360,        910,        120,       5740,
00:50:32,   3032698,        250,        190,        440,      55770,      16910,       2250,        880,        150,       6480,
00:50:33,   3033761,        440,         60,        510,      54580,      16890,       1880,        760,        180,       6160,
00:50:34,   3034825,        310,        120,        420,      53230,      15690,       1740,        900,        170,       6880,
00:50:35,   3035888,        390,        240,        490,      54340,      17030,       2080,        740,        150,       6280,
00:50:36,   3036951,        470,        100,        660,      53720,      15350,       2070,        650,         90,       6260,
00:50:38,   3038015,        220,        240,        420,      54740,      16070,       1950,        610,         90,       6130,
00:50:39,   3039078,        430,        220,        550,      53010,      15580,       1850,        750,         70,       6410,
00:50:40,   3040141,        350,        120,        560,      53660,      17590,       2020,        590,        130,       6220,
00:50:41,   3041205,        480,        140,        600,      53350,      15880,       1740,        650,        160,       5940,
00:50:42,   3042268,        330,        180,        670,      55190,      16530,       1710,        630,        130,       6040,
00:50:43,   3043331,        400,         90,        740,      53630,      15820,       1940,        820,        240,       6380,
00:50:44,   3044395,        340,        120,        570,      54200,      16630,       2170,        730,        170,       6090,
00:50:45,   3045458,        370,        150,        470,      53190,      16710,       2300,        980,        160,       5710,
00:50:46,   3046521,        190,        120,        480,      53980,      15610,       1780,        700,         80,       6170,
00:50:47,   3047585,        260,        170,        560,      55700,      17430,       2040,        870,        170,       6500,
00:50:48,   3048648,        270,        130,        500,      53930,      17200,       2150,        640,        150,       6280,
00:50:49,   3049711,        330,        230,        500,      53940,      15820,       2110,        990,         90,       5690,
00:50:50,   3050775,        410,        170,        440,      53390,      16720,       1690,        660,        120,       6120,
00:50:51,   3051838,        510,         90,        640,      53470,      16370,       2190,        810,        220,       6560,
00:50:52,   3052901,        190,        150,        570,      53960,      15840,       2300,        680,         70,       6040,
00:50:53,   3053965,        390,        100,        560,      54420,      16060,       2010,        810,        130,       6940,
00:50:55,   3055028,        370,        130,        660,      53210,      16050,       2230,        710,         60,       6450,
00:50:56,   3056091,        410,        130,        510,      53410,      17040,       1890,        730,        100,       6500,
00:50:57,   3057155,        250,        160,        500,      55260,      15240,       2000,        780,        120,       6530,
00:50:58,   3058218,        330,        220,        640,      53510,      15580,       2200,        790,        110,       5900,
00:50:59,   3059281,        310,        160,        670,      54840,      16050,       1970,        850,        190,       6780,
00:51:00,   3060345,        590,        160,        570,      53560,      16770,       2210,        660,         70,       5700,
00:51:01,   3061408,        450,        160,        350,      53150,      15980,       1730,        810,        230,       6320,
00:51:02,   3062471,        350,        170,        480,      55100,      16240,       1680,        800,        170,       6410,
00:51:03,   3063535,        410,        110,        560,      53660,      16280,       1810,        800,         80,       6390,
00:51:04,   3064598,        270,        130,        550,      54440,      15310,       2130,        790,         40,       6140,
00:51:05,   3065661,        220,        160,        430,      54040,      16670,       1840,        870,        110,       6000,
00:51:06,   3066725,        320,        140,        610,      54290,      16140,       2140,        850,         90,       6060,
00:51:07,   3067788,        350,        200,        570,      54920,      16850,       1960,        710,        180,       6580,
00:51:08,   3068851,        400,         60,        600,      53260,      16880,       2010,        920,        140,       5830,
00:51:09,   3069915,        310,        150,        740,      53830,      15280,       2070,        700,         90,       6160,
00:51:10,   3070978,        440,        250,        570,      53420,      15990,       2110,        670,        220,       5840,
00:51:12,   3072041,        550,        120,        640,      53350,      16540,       2110,        800,        170,       6300,
00:51:13,   3073105,        230,        170,        590,      52930,      15870,       1730,        850,        100,       6070,
00:51:14,   3074168,        360,        120,        440,      54020,      16290,       2120,        610,         70,       6210,
00:51:15,   3075231,        290,        120,        560,      54020,      17500,       1900,        820,        200,       6240,
00:51:16,   3076295,        320,        100,        490,      54450,      16530,       2050,        600,        110,       6560,
00:51:17,   3077358,        390,        120,        600,      54310,      17040,       1760,        960,         70,       5870,
00:51:18,   3078421,        500,        170,        540,      54410,      16680,       2010,        790,         80,       5880,
00:51:19,   3079485,        420,        290,        500,      55060,      16650,       2050,        670,        100,       6450,
00:51:20,   3080548,        220,         70,        550,      54660,      16310,       1890,        900,        170,       6790,
00:51:21,   3081611,        310,        260,        570,      54120,      16210,       1850,        910,        110,       6230,
00:51:22,   3082675,        340,        130,        680,      53830,      16930,       1950,        820,        120,       6010,
00:51:23,   3083738,        450,         80,        540,      53740,      16370,       2060,        640,        110,       5800,
00:51:24,   3084801,        360,        130,        520,      55980,      15850,       2000,        790,         60,       6200,
00:51:25,   3085865,        490,         90,        540,      53280,      16430,       2230,        710,        120,       6200,
00:51:26,   3086928,        400,        180,        560,      54680,      16330,       1950,        790,        120,       6130,
00:51:27,   3087991,        340,        150,        660,      54190,      17370,       2170,        780,         60,       6240,
00:51:29,   3089055,        360,        210,        570,      54260,      16430,       1990,        550,        120,       6250,
00:51:30,   3090118,        350,        260,        750,      53010,      16500,       1970,        790,        180,       6010,
00:51:31,   3091181,        300,        150,        500,      53430,      16990,       1680,        660,        180,       6420,
00:51:32,   3092245,        260,        160,        470,      55340,      15270,       1760,        610,        210,       5860,
00:51:33,   3093308,        370,         60,        590,      55500,      15430,       1680,        810,        130,       6140,
00:51:34,   3094371,        420,        160,        490,      54410,      16050,       1990,        820,         50,       6510,
00:51:35,   3095435,        350,        180,        420,      53330,      17350,       1840,        720,        180,       6370,
00:51:36,   3096498,        310,        190,        670,      54500,      16780,       2010,        780,         70,       5950,
00:51:37,   3097561,        420,        130,        530,      54940,      16990,       1950,        840,        100,       6530,
00:51:38,   3098625,        380,        180,        480,      53820,      15510,       1630,        740,         50,       6160,
00:51:39,   3099688,        360,        200,        600,      54520,      16600,       1920,        760,         90,       5850,
00:51:40,   3100751,        320,        190,        710,      54160,      15860,       2050,        900,        210,       6480,
00:51:41,   3101815,        380,        170,        520,      52270,      16100,       2170,        630,        130,       5800,
00:51:42,   3102878,        390,         90,        470,      52410,      16210,       2030,        840,        140,       6100,
00:51:43,   3103941,        410,         80,        680,      54560,      16320,       2160,        740,        170,       6210,
00:51:45,   3105005,        310,        120,        500,      54590,      16300,       2050,        530,         90,       6110,
00:51:46,   3106068,        340,        220,        560,      53570,      16360,       1790,        960,        210,       6150,
