0000003826,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",4/7/2016,"Time",4:13:00 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:33:18,   1998074,       8640,       8380,      12520,     141380,      83140,      11390,       9680,      71970,      21020,
00:33:19,   1999138,       9170,       8570,      11650,     141930,      86100,      11690,       9040,      73980,      21490,
00:33:20,   2000201,       9490,       8910,      11850,     140160,      83150,      11100,       9170,      72930,      20870,
00:33:21,   2001264,       8980,       8820,      12430,     143000,      84230,      12750,       9490,      72150,      21440,
00:33:22,   2002328,       8640,       8620,      11470,     143020,      83010,      11710,       8860,      72100,      20580,
00:33:23,   2003391,       8900,       9180,      12360,     143450,      82820,      11660,       9230,      72350,      21000,
00:33:24,   2004454,       9340,       8970,      11460,     140850,      83490,      12230,       9250,      71540,      21360,
00:33:25,   2005518,       9620,       8290,      12130,     142000,      85040,      11950,       9430,      72220,      20620,
00:33:26,   2006581,       8760,       8200,      12350,     141740,      83970,      12240,       9470,      72170,      22240,
00:33:27,   2007644,       8690,       8710,      12230,     140270,      81810,      11910,       9500,      72840,      21790,
00:33:28,   2008708,       9410,       8580,      12020,     141680,      81080,      11010,       9360,      70220,      21240,
00:33:29,   2009771,       9620,       9250,      11770,     142880,      81050,      11660,       9200,      70590,      21260,
00:33:30,   2010834,       9240,       9010,      12070,     141550,      83170,      12240,       8980,      69840,      20860,
00:33:31,   2011898,       8450,       8590,      12540,     141090,      81710,      11780,       9340,      70910,      20370,
00:33:32,   2012961,       8670,       8640,      12430,     139820,      81910,      12370,       9060,      70460,      20800,
00:33:34,   2014024,       8850,       8380,      11900,     141460,      82210,      12610,       9700,      69920,      22000,
00:33:35,   2015088,       8670,       8890,      11520,     142830,      78790,      12180,       8970,      67820,      21120,
00:33:36,   2016151,       9070,       8780,      11250,     140830,      80310,      11530,       9170,      70540,      22160,
00:33:37,   2017214,       8630,       8150,      11730,     138870,      80220,      11970,       9170,      66380,      20780,
00:33:38,   2018278,       9460,       8190,      12210,     141950,      80800,      12110,       9300,      69850,      21860,
00:33:39,   2019341,       8700,       8340,      11890,     143410,      79590,      11570,       9010,      69190,      20930,
00:33:40,   2020404,       8850,       8910,      11700,     143140,      81600,      11950,       9420,      69920,      21170,
00:33:41,   2021468,       9020,       8440,      12320,     138910,      79970,      12120,       9460,      66860,      20880,
00:33:42,   2022531,       8990,       8880,      11210,     141510,      80030,      11800,       9330,      69270,      20980,
00:33:43,   2023594,       9440,       8550,      12110,     142720,      79140,      11400,       9410,      67590,      20680,
00:33:44,   2024658,       8500,       7910,      12350,     144500,      79670,      11350,       8760,      66740,      21810,
00:33:45,   2025721,       8860,       8520,      12510,     139560,      79050,      12160,       8730,      67590,      21080,
00:33:46,   2026784,       8550,       8750,      12230,     143430,      81040,      12090,       9890,      67260,      20910,
00:33:47,   2027848,       8860,       9130,      12300,     140930,      79330,      12010,       9100,      66020,      20640,
00:33:48,   2028911,       8830,       9090,      12230,     142550,      78950,      11790,       9120,      65610,      21080,
00:33:49,   2029974,       9300,       9050,      12080,     141060,      78800,      12110,       8830,      65660,      21600,
00:33:51,   2031038,       9200,       8440,      11610,     142100,      77950,      12430,       9890,      65180,      21350,
00:33:52,   2032101,       8840,       8860,      12630,     139840,      79520,      11900,       9120,      65370,      22190,
00:33:53,   2033164,       8970,       8560,      11440,     141670,      80130,      11820,       9290,      65390,      20550,
00:33:54,   2034228,       9030,       8590,      11890,     142020,      78290,      11940,       8830,      65380,      20900,
00:33:55,   2035291,       8520,       8780,      11950,     140350,      78000,      12060,       9250,      66090,      21350,
00:33:56,   2036354,       8890,       8440,      11470,     141050,      79680,      11690,       8730,      64430,      20450,
00:33:57,   2037418,       8270,       8790,      12360,     142880,      78610,      10930,       8780,      65320,      21640,
00:33:58,   2038481,       9280,       8830,      11890,     142710,      76830,      12260,       9280,      63900,      20850,
00:33:59,   2039544,       8900,       8130,      11820,     141480,      78130,      12130,       9160,      65550,      21970,
00:34:00,   2040608,       9010,       8680,      12370,     141160,      78230,      11880,       8510,      64120,      20840,
00:34:01,   2041671,       8330,       8370,      12630,     141910,      75970,      11990,       9270,      64780,      20810,
00:34:02,   2042734,       8780,       8800,      12000,     145340,      76670,      11920,       8800,      63040,      20330,
00:34:03,   2043798,       8850,       8970,      12070,     141030,      77570,      11920,       9180,      62560,      20980,
00:34:04,   2044861,       8720,       8750,      11770,     142580,      77770,      12070,       9120,      63220,      21660,
00:34:05,   2045924,       8540,       7930,      11650,     142430,      75500,      12010,       8230,      61100,      21420,
00:34:06,   2046988,       8350,       9170,      11940,     143890,      76140,      11750,       9460,      60850,      20790,
00:34:08,   2048051,       8970,       8350,      11620,     142500,      75580,      11600,       9690,      61250,      21180,
00:34:09,   2049114,       8780,       8900,      12800,     142860,      75610,      12120,       8750,      61880,      21580,
00:34:10,   2050178,       9470,       8740,      11730,     142660,      76230,      11990,       9070,      61010,      20900,
